customer_id,persona,uplift_segment_true,signup_date,acquisition_month,region,device_type,acquisition_channel,coupon_affinity,price_sensitivity,discount_fatigue_sensitivity,offer_dependency_risk,brand_sensitivity,total_orders,total_net_sales,avg_order_value,coupon_order_ratio,total_exposures,avg_coupon_cost,snapshot_date,current_status,inactivity_days,recent_visit_score,recent_purchase_score,recent_exposure_score
497705620,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.026819,0.307097,0.094135,0.0,0.586464,9,2756.56,306.28444444444443,0.0,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497705850,explorer,sure_thing,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.0,0.245902,0.076446,0.0,0.6,11,3936.87,357.8972727272727,0.09090909090909091,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497705986,price_sensitive,sure_thing,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.095392,0.526573,0.257929,0.024337,0.60919,12,6160.03,513.3358333333333,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,155,0.0,0.0,0.0
497707466,explorer,lost_cause,2012-04-09,2012-04,market_10,offline_store,coupon_offer,0.0,0.226776,0.02135,0.0,0.6,6,427.25,71.20833333333333,0.0,1,7500.0,2013-08-14,churn_risk,145,0.0,0.0,0.0
497715692,regular_loyal,sure_thing,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.086998,0.526412,0.314607,0.009696,0.605447,12,5716.12,476.3433333333333,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
497718653,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.08846,0.520825,0.199709,0.007668,0.601397,8,2467.66,308.4575,0.0,1,20000.0,2013-08-14,churn_risk,160,0.0,0.0,0.0
497720080,explorer,lost_cause,2012-04-02,2012-04,market_10,offline_store,coupon_offer,0.0,0.239071,0.050964,0.0,0.6,9,1705.6999999999998,189.5222222222222,0.1111111111111111,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497722025,price_sensitive,lost_cause,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.053657,0.410501,0.134057,0.0,0.595125,7,4148.55,592.65,0.0,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
497727147,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.05,0.416667,0.145131,0.0,0.6,9,6635.35,737.2611111111112,0.0,1,15000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
497729025,price_sensitive,sure_thing,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.084126,0.520947,0.185617,0.002026,0.600939,6,3785.23,630.8716666666667,0.3333333333333333,1,20000.0,2013-08-14,churn_risk,159,0.0,0.0,0.0
497738387,price_sensitive,lost_cause,2012-04-21,2012-04,market_10,offline_store,coupon_offer,0.001638,0.243651,0.016052,0.001927,0.599615,5,3623.02,724.604,0.2,1,7500.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
497740841,explorer,sure_thing,2012-04-03,2012-04,market_10,offline_store,coupon_offer,0.000786,0.213115,0.016961,0.001729,0.6,5,7954.68,1590.9360000000001,0.0,1,7500.0,2013-08-14,churn_risk,161,0.0,0.0,0.0
497742064,price_sensitive,sleeping_dog,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.084822,0.523679,0.230077,0.00409,0.602717,10,2193.36,219.336,0.2,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
497748937,price_sensitive,lost_cause,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.084284,0.524097,0.276613,0.000496,0.599195,12,7445.61,620.4675,0.16666666666666666,1,20000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
497753067,price_sensitive,sure_thing,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.022253,0.298809,0.079227,0.001291,0.593757,8,5420.84,677.605,0.375,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497763306,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.05,0.409836,0.126536,0.0,0.6,7,3012.5,430.35714285714283,0.0,1,15000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497764143,explorer,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,7.5e-05,0.245902,0.084752,0.000166,0.6,11,7476.360000000001,679.669090909091,0.09090909090909091,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
497765744,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.083582,0.516849,0.190139,0.000746,0.600663,7,2407.59,343.9414285714286,0.2857142857142857,1,20000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497766103,explorer,lost_cause,2012-03-28,2012-03,market_10,offline_store,coupon_offer,7.9e-05,0.240437,0.035167,0.000173,0.6,7,6361.76,908.8228571428572,0.2857142857142857,1,7500.0,2013-08-14,churn_risk,147,0.0,0.0,0.0
497771700,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.096944,0.511201,0.196111,0.030438,0.614426,7,3903.32,557.6171428571429,0.14285714285714285,1,20000.0,2013-08-14,churn_risk,155,0.0,0.0,0.0
497778858,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.051583,0.399352,0.159775,0.002346,0.601018,10,8352.85,835.2850000000001,0.1,1,15000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
497779583,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.090391,0.523679,0.219366,0.017838,0.607709,9,3461.0,384.55555555555554,0.0,1,20000.0,2013-08-14,churn_risk,158,0.0,0.0,0.0
497781737,price_sensitive,lost_cause,2012-03-16,2012-03,market_10,offline_store,coupon_offer,0.086409,0.520947,0.216487,0.007134,0.601228,9,4347.0,483.0,0.0,1,20000.0,2013-08-14,churn_risk,157,0.0,0.0,0.0
497789670,explorer,sure_thing,2012-03-28,2012-03,market_10,offline_store,coupon_offer,9.5e-05,0.245902,0.066168,0.000209,0.6,10,6539.38,653.938,0.2,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497794309,price_sensitive,lost_cause,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.083611,0.526412,0.222524,0.000729,0.600391,10,6342.47,634.2470000000001,0.2,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
497794505,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.051918,0.416031,0.237095,0.001509,0.598852,12,5294.7,441.22499999999997,0.25,1,15000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
497796404,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.088507,0.507833,0.182517,0.01054,0.603103,6,3918.58,653.0966666666667,0.0,1,20000.0,2013-08-14,churn_risk,158,0.0,0.0,0.0
497797987,regular_loyal,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.053341,0.418287,0.26336,0.001275,0.597245,12,6527.05,543.9208333333333,0.0,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497803795,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.089139,0.522313,0.262754,0.01455,0.605928,12,6341.22,528.4350000000001,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,159,0.0,0.0,0.0
497810018,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.051075,0.409836,0.151921,0.00297,0.602014,9,10730.029999999999,1192.2255555555555,0.2222222222222222,1,15000.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
497812035,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.05,0.403005,0.128602,0.0,0.6,7,4471.5199999999995,638.7885714285713,0.0,1,15000.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
497817776,price_sensitive,lost_cause,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.05,0.415301,0.133423,0.0,0.6,8,5266.849999999999,658.3562499999999,0.25,1,15000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
497825925,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.022162,0.30451,0.126009,0.0,0.592673,12,7875.66,656.305,0.0,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497845387,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.050594,0.41563,0.168185,0.0,0.599208,10,8330.84,833.0840000000001,0.0,1,15000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
497848646,explorer,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.000143,0.248634,0.053109,0.000316,0.6,9,4426.35,491.8166666666667,0.0,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497850245,explorer,lost_cause,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.0,0.247268,0.064738,0.0,0.6,10,1253.34,125.33399999999999,0.2,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497851353,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.083333,0.523679,0.204465,0.0,0.6,8,3312.87,414.10875,0.125,1,20000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
497852891,explorer,lost_cause,2012-03-31,2012-03,market_10,offline_store,coupon_offer,0.000393,0.196721,0.021566,0.000864,0.6,6,795.3199999999999,132.5533333333333,0.0,1,7500.0,2013-08-14,churn_risk,176,0.0,0.0,0.0
497855159,explorer,lost_cause,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.0,0.245902,0.035124,0.0,0.6,7,4184.01,597.7157142857143,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497857647,explorer,lost_cause,2012-03-29,2012-03,market_10,offline_store,coupon_offer,0.000491,0.239071,0.036772,0.001081,0.6,7,3129.37,447.05285714285714,0.0,1,7500.0,2013-08-14,churn_risk,147,0.0,0.0,0.0
497859849,price_sensitive,lost_cause,2012-04-17,2012-04,market_10,offline_store,coupon_offer,0.051026,0.413934,0.205612,0.002565,0.601026,12,5910.97,492.5808333333334,0.08333333333333333,1,15000.0,2013-08-14,churn_risk,122,0.0,0.0,0.0
497862035,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.05307,0.41369,0.124092,0.003153,0.60011,6,4421.99,736.9983333333333,0.16666666666666666,1,15000.0,2013-08-14,churn_risk,145,0.0,0.0,0.0
497864285,explorer,lost_cause,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.002026,0.247268,0.058966,0.004457,0.6,9,4821.07,535.6744444444444,0.2222222222222222,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497867895,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.086647,0.526412,0.233147,0.009575,0.607614,10,2148.56,214.856,0.0,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
497874377,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.05,0.411202,0.238795,0.0,0.6,12,7115.12,592.9266666666666,0.08333333333333333,1,15000.0,2013-08-14,churn_risk,113,0.0,0.0,0.0
497888894,explorer,lost_cause,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.000244,0.240437,0.063495,0.000537,0.6,10,2746.25,274.625,0.1,1,7500.0,2013-08-14,churn_risk,145,0.0,0.0,0.0
497890258,price_sensitive,sleeping_dog,2012-04-17,2012-04,market_10,offline_store,coupon_offer,0.055345,0.415301,0.183883,0.013361,0.605345,11,2836.5099999999998,257.8645454545454,0.36363636363636365,1,15000.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
497902024,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.05,0.392077,0.127225,0.0,0.6,7,3705.25,529.3214285714286,0.14285714285714285,1,15000.0,2013-08-14,churn_risk,131,0.0,0.0,0.0
497904688,price_sensitive,lost_cause,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.085709,0.527642,0.232631,0.000401,0.597206,10,4962.08,496.20799999999997,0.0,1,20000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
497910055,price_sensitive,sleeping_dog,2012-03-16,2012-03,market_10,offline_store,coupon_offer,0.088772,0.52114,0.198503,0.01259,0.604162,8,5178.28,647.285,0.25,1,20000.0,2013-08-14,churn_risk,157,0.0,0.0,0.0
497917121,price_sensitive,lost_cause,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.05,0.405738,0.127225,0.0,0.6,7,3533.05,504.7214285714286,0.14285714285714285,1,15000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497927943,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.084372,0.503188,0.183687,0.002357,0.600238,6,4329.29,721.5483333333333,0.16666666666666666,1,20000.0,2013-08-14,churn_risk,127,0.0,0.0,0.0
497927982,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.025841,0.306554,0.078446,0.0,0.587767,8,2254.31,281.78875,0.125,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497928973,explorer,sure_thing,2012-04-01,2012-04,market_10,offline_store,coupon_offer,0.000211,0.240437,0.031108,0.000463,0.6,7,2824.59,403.5128571428572,0.0,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497929512,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.0533,0.416667,0.157965,0.0099,0.6088,10,2774.18,277.418,0.2,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497930588,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.021725,0.308179,0.120259,0.000841,0.59404,11,3568.99,324.45363636363635,0.09090909090909091,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
497931744,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.018584,0.288861,0.068256,0.0,0.597443,7,7222.780000000001,1031.8257142857144,0.14285714285714285,1,10000.0,2013-08-14,churn_risk,123,0.0,0.0,0.0
497935326,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.05,0.412568,0.120337,0.0,0.6,6,1593.53,265.5883333333333,0.0,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
497937534,price_sensitive,lost_cause,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.083333,0.520947,0.199644,0.0,0.6,8,3230.0099999999998,403.75124999999997,0.25,1,20000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497938414,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.052312,0.407706,0.149846,0.003684,0.601829,9,4428.41,492.04555555555555,0.1111111111111111,1,15000.0,2013-08-14,churn_risk,148,0.0,0.0,0.0
497946359,price_sensitive,sleeping_dog,2012-03-17,2012-03,market_10,offline_store,coupon_offer,0.086444,0.526412,0.203421,0.007878,0.60345,8,6666.11,833.26375,0.125,1,20000.0,2013-08-14,churn_risk,152,0.0,0.0,0.0
497948216,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.026503,0.307079,0.108424,0.005439,0.591962,10,4688.24,468.82399999999996,0.1,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497948358,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.051215,0.416784,0.216047,0.003013,0.602397,12,7228.860000000001,602.4050000000001,0.16666666666666666,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497958273,price_sensitive,sleeping_dog,2012-03-22,2012-03,market_10,offline_store,coupon_offer,0.088636,0.519581,0.185343,0.015907,0.61414,6,263.09,43.84833333333333,0.0,1,20000.0,2013-08-14,churn_risk,152,0.0,0.0,0.0
497965034,price_sensitive,sleeping_dog,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.052143,0.415554,0.19934,0.005061,0.603892,12,5600.33,466.69416666666666,0.25,1,15000.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497968366,price_sensitive,sure_thing,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.000784,0.244936,0.046574,0.00014,0.59904,8,3923.68,490.46,0.125,1,7500.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497972213,price_sensitive,sure_thing,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.001398,0.247679,0.082725,0.001556,0.599373,11,3335.13,303.19363636363636,0.18181818181818182,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
497977502,price_sensitive,lost_cause,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.05,0.411202,0.14582,0.0,0.6,9,8638.55,959.8388888888888,0.2222222222222222,1,15000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497984195,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.05,0.409836,0.133423,0.0,0.6,8,3871.86,483.9825,0.125,1,15000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
497986427,price_sensitive,lost_cause,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.050548,0.412704,0.187444,0.00091,0.600483,12,6410.91,534.2425,0.08333333333333333,1,15000.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
497990026,price_sensitive,sure_thing,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.090486,0.516132,0.218041,0.014833,0.603998,9,2499.49,277.7211111111111,0.1111111111111111,1,20000.0,2013-08-14,churn_risk,162,0.0,0.0,0.0
497991951,price_sensitive,lost_cause,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.019598,0.304383,0.156279,0.000311,0.596382,12,18514.36,1542.8633333333335,0.08333333333333333,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
497996380,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.021537,0.306895,0.111202,0.0,0.593506,11,6510.38,591.8527272727273,0.0,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
497998137,price_sensitive,sleeping_dog,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.024055,0.302482,0.083662,0.001566,0.591611,8,5491.04,686.38,0.375,1,10000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
498001373,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.084814,0.527234,0.201147,0.0,0.598026,8,3455.34,431.9175,0.25,1,20000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498003370,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.095149,0.520899,0.200633,0.026346,0.615401,7,3711.2999999999997,530.1857142857142,0.0,1,20000.0,2013-08-14,churn_risk,160,0.0,0.0,0.0
498005517,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.047145,0.318507,0.122532,0.011765,0.570343,10,3730.4700000000003,373.047,0.1,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498011093,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.083333,0.514117,0.189314,0.0,0.6,7,3201.8,457.40000000000003,0.2857142857142857,1,20000.0,2013-08-14,churn_risk,120,0.0,0.0,0.0
498019830,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.05,0.413934,0.184387,0.0,0.6,11,7422.129999999999,674.7390909090908,0.0,1,15000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
498020317,price_sensitive,lost_cause,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.05,0.407104,0.123092,0.0,0.6,7,5373.93,767.7042857142858,0.0,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498025584,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.025678,0.304808,0.089376,0.007449,0.594937,9,5312.36,590.2622222222221,0.2222222222222222,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
498027262,explorer,sure_thing,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.000219,0.245902,0.060038,0.000481,0.6,9,9937.07,1104.118888888889,0.2222222222222222,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
498031295,price_sensitive,lost_cause,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.085745,0.51275,0.19064,0.0055,0.600651,7,3071.0099999999998,438.7157142857142,0.0,1,20000.0,2013-08-14,churn_risk,166,0.0,0.0,0.0
498032959,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.08689,0.526521,0.258074,0.0081,0.602092,12,8684.91,723.7425,0.08333333333333333,1,20000.0,2013-08-14,churn_risk,155,0.0,0.0,0.0
498039002,price_sensitive,sure_thing,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.048238,0.306702,0.07699,0.0,0.557904,6,3520.85,586.8083333333333,0.16666666666666666,1,10000.0,2013-08-14,churn_risk,127,0.0,0.0,0.0
498040719,explorer,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.000406,0.245902,0.05532,0.000892,0.6,9,2200.34,244.48222222222225,0.2222222222222222,1,7500.0,2013-08-14,churn_risk,146,0.0,0.0,0.0
498042983,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.085987,0.519581,0.184575,0.006476,0.602128,6,3223.94,537.3233333333334,0.16666666666666666,1,20000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
498043548,price_sensitive,lost_cause,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.020513,0.302228,0.084469,0.0,0.594871,9,5275.78,586.1977777777778,0.0,1,10000.0,2013-08-14,churn_risk,118,0.0,0.0,0.0
498046893,price_sensitive,sure_thing,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.093169,0.527308,0.247754,0.014164,0.599515,11,5914.58,537.6890909090909,0.0,1,20000.0,2013-08-14,churn_risk,156,0.0,0.0,0.0
498051285,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.05,0.411202,0.137555,0.0,0.6,8,4635.53,579.44125,0.25,1,15000.0,2013-08-14,churn_risk,114,0.0,0.0,0.0
498053143,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.05,0.40847,0.135489,0.0,0.6,8,7371.05,921.38125,0.0,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498053489,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.02087,0.300939,0.12461,0.000546,0.594905,12,8248.349999999999,687.3624999999998,0.16666666666666666,1,10000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498059427,price_sensitive,sure_thing,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.040374,0.309115,0.126384,0.030956,0.597282,11,6954.0199999999995,632.1836363636363,0.09090909090909091,1,10000.0,2013-08-14,churn_risk,117,0.0,0.0,0.0
498072911,price_sensitive,sure_thing,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.05,0.407104,0.158905,0.0,0.6,10,2888.63,288.863,0.2,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498077185,price_sensitive,sure_thing,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.056028,0.415365,0.193901,0.016186,0.610443,12,11236.41,936.3675,0.0,1,15000.0,2013-08-14,churn_risk,144,0.0,0.0,0.0
498081370,price_sensitive,lost_cause,2012-04-04,2012-04,market_10,offline_store,coupon_offer,0.052927,0.394368,0.128145,0.002874,0.598113,7,4173.18,596.1685714285715,0.14285714285714285,1,15000.0,2013-08-14,churn_risk,150,0.0,0.0,0.0
498081643,explorer,lost_cause,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.001932,0.245902,0.073377,0.004251,0.6,10,4367.64,436.764,0.1,1,7500.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
498086066,price_sensitive,sure_thing,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.055209,0.409651,0.151439,0.001559,0.59451,9,9154.26,1017.14,0.2222222222222222,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498090688,price_sensitive,lost_cause,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.018517,0.294288,0.074417,0.0,0.597533,8,6579.26,822.4075,0.125,1,10000.0,2013-08-14,churn_risk,121,0.0,0.0,0.0
498091519,price_sensitive,sleeping_dog,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.085947,0.526412,0.183864,0.007684,0.606444,6,4804.21,800.7016666666667,0.0,1,20000.0,2013-08-14,churn_risk,141,0.0,0.0,0.0
498092188,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.083463,0.520947,0.203159,0.000324,0.60013,8,14144.56,1768.07,0.0,1,20000.0,2013-08-14,churn_risk,116,0.0,0.0,0.0
498100584,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.085159,0.518215,0.190318,0.004708,0.602301,7,3143.12,449.01714285714286,0.2857142857142857,1,20000.0,2013-08-14,churn_risk,161,0.0,0.0,0.0
498101145,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.167038,0.745296,0.303579,0.002288,0.579418,4,1831.1799999999998,457.79499999999996,0.5,1,30000.0,2013-08-14,churn_risk,124,0.0,0.0,0.0
498103791,price_sensitive,lost_cause,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.08478,0.507286,0.189421,0.003471,0.60096,7,4038.5499999999997,576.9357142857142,0.2857142857142857,1,20000.0,2013-08-14,churn_risk,169,0.0,0.0,0.0
498115819,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.05,0.409836,0.138933,0.0,0.6,8,4543.9400000000005,567.9925000000001,0.25,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498127182,price_sensitive,lost_cause,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.085293,0.51275,0.189014,0.004711,0.60133,7,9033.2,1290.457142857143,0.14285714285714285,1,20000.0,2013-08-14,churn_risk,151,0.0,0.0,0.0
498131000,price_sensitive,lost_cause,2012-03-31,2012-03,market_10,offline_store,coupon_offer,0.053305,0.416156,0.185516,0.003884,0.597947,11,6588.05,598.9136363636363,0.09090909090909091,1,15000.0,2013-08-14,churn_risk,138,0.0,0.0,0.0
498138543,price_sensitive,sure_thing,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.085568,0.523679,0.243573,0.005652,0.60245,11,6456.25,586.9318181818181,0.0,1,20000.0,2013-08-14,churn_risk,158,0.0,0.0,0.0
498142908,price_sensitive,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.050766,0.41699,0.199271,0.00055,0.599712,12,6931.2,577.6,0.08333333333333333,1,15000.0,2013-08-14,churn_risk,143,0.0,0.0,0.0
498152367,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.05,0.40847,0.153395,0.0,0.6,9,11304.27,1256.03,0.0,1,15000.0,2013-08-14,churn_risk,115,0.0,0.0,0.0
498152878,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.0854,0.518215,0.202158,0.005578,0.603435,8,3987.2400000000002,498.40500000000003,0.125,1,20000.0,2013-08-14,churn_risk,161,0.0,0.0,0.0
