customer_id,persona,uplift_segment_true,signup_date,acquisition_month,region,device_type,acquisition_channel,coupon_affinity,price_sensitivity,discount_fatigue_sensitivity,offer_dependency_risk,brand_sensitivity
501187221,price_sensitive,sure_thing,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.052355,0.395934,0.140228,0.000826,0.597631
501210824,price_sensitive,sleeping_dog,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.09685,0.314546,0.096151,0.061642,0.550621
501230775,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.028304,0.30519,0.079112,0.0,0.584483
501232482,price_sensitive,lost_cause,2012-04-06,2012-04,market_10,offline_store,coupon_offer,0.051407,0.399689,0.141772,0.0,0.598124
501258827,price_sensitive,lost_cause,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.05217,0.410798,0.133928,0.000965,0.597691
501295340,price_sensitive,lost_cause,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.054809,0.418584,0.164994,0.002986,0.595397
501303486,price_sensitive,lost_cause,2012-04-21,2012-04,market_10,offline_store,coupon_offer,0.003563,0.244217,0.02813,0.004191,0.599162
501320431,price_sensitive,sure_thing,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.05,0.413934,0.176811,0.0,0.6
501338872,explorer,lost_cause,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.000136,0.243169,0.041397,0.0003,0.6
501364464,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.032752,0.308573,0.084313,0.008193,0.5862
501369533,price_sensitive,lost_cause,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.002343,0.249864,0.108038,0.000283,0.597048
501378562,price_sensitive,sure_thing,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.096233,0.523679,0.23842,0.031981,0.612003
501380068,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.051677,0.414555,0.181177,0.001402,0.599072
501548329,price_sensitive,sleeping_dog,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.089216,0.519581,0.20288,0.015195,0.607508
501568058,price_sensitive,lost_cause,2012-04-04,2012-04,market_10,offline_store,coupon_offer,0.018017,0.304541,0.103757,0.001795,0.599875
501570218,price_sensitive,sleeping_dog,2012-03-19,2012-03,market_10,offline_store,coupon_offer,0.098954,0.519581,0.194461,0.040425,0.6202
502538427,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.02963,0.308345,0.095681,0.001412,0.584033
503172860,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.030561,0.310496,0.146469,0.000207,0.581667
506289155,explorer,sure_thing,2012-03-29,2012-03,market_22,offline_store,coupon_offer,0.0,0.206284,0.014463,0.0,0.6
508441059,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_23,offline_store,coupon_offer,0.0875,0.527052,0.249457,0.008123,0.603434
508851595,price_sensitive,sure_thing,2012-03-31,2012-03,market_1,offline_store,coupon_offer,0.000344,0.241905,0.108316,0.000355,0.599757
509608903,explorer,lost_cause,2012-03-26,2012-03,market_17,offline_store,coupon_offer,0.003079,0.245902,0.069186,0.006773,0.6
512571639,explorer,lost_cause,2012-03-30,2012-03,market_18,offline_store,coupon_offer,0.000544,0.241803,0.091208,0.001196,0.6
512840805,explorer,lost_cause,2012-03-31,2012-03,market_23,offline_store,coupon_offer,0.000179,0.202186,0.018005,0.000395,0.6
512968982,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.0,0.239071,0.061983,0.0,0.6
514169864,price_sensitive,lost_cause,2012-03-25,2012-03,market_23,offline_store,coupon_offer,0.00079,0.22175,0.018341,0.0,0.598947
515751066,explorer,lost_cause,2012-03-29,2012-03,market_17,offline_store,coupon_offer,0.000379,0.210383,0.054616,0.000833,0.6
516059293,price_sensitive,sure_thing,2012-04-04,2012-04,market_17,offline_store,coupon_offer,0.03755,0.357989,0.091956,0.0,0.594378
516123609,price_sensitive,sleeping_dog,2012-04-18,2012-04,market_17,offline_store,coupon_offer,0.02221,0.255409,0.066807,0.00591,0.598125
516161328,price_sensitive,sure_thing,2012-04-28,2012-04,market_17,offline_store,coupon_offer,0.039804,0.306351,0.072352,0.01738,0.585371
516563055,price_sensitive,sure_thing,2012-03-17,2012-03,market_23,offline_store,coupon_offer,0.094732,0.512896,0.215556,0.015843,0.600299
516628075,explorer,lost_cause,2012-03-25,2012-03,market_23,offline_store,coupon_offer,0.0,0.241803,0.008264,0.0,0.6
516892583,explorer,lost_cause,2012-04-09,2012-04,market_27,offline_store,coupon_offer,0.000206,0.18306,0.016642,0.000454,0.6
517274881,explorer,lost_cause,2012-04-17,2012-04,market_23,offline_store,coupon_offer,0.002552,0.218579,0.015867,0.005615,0.6
518025477,explorer,lost_cause,2012-03-25,2012-03,market_17,offline_store,coupon_offer,0.000744,0.25,0.089941,0.001637,0.6
518565004,explorer,lost_cause,2012-03-27,2012-03,market_23,offline_store,coupon_offer,0.0,0.239071,0.024793,0.0,0.6
518661609,price_sensitive,sure_thing,2012-03-14,2012-03,market_23,offline_store,coupon_offer,0.092266,0.521437,0.17632,0.014484,0.602822
518700280,explorer,sure_thing,2012-04-04,2012-04,market_23,offline_store,coupon_offer,0.016964,0.304189,0.1018,0.000744,0.600298
519031634,explorer,lost_cause,2012-04-19,2012-04,market_23,offline_store,coupon_offer,0.0,0.20082,0.016529,0.0,0.6
522106549,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.030489,0.303476,0.089267,0.007032,0.588133
522612554,explorer,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.005171,0.245902,0.049676,0.011376,0.6
522899453,price_sensitive,sleeping_dog,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.036738,0.307933,0.098213,0.002593,0.575658
522946257,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.062261,0.325421,0.109496,0.0,0.539207
523033253,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.027649,0.304618,0.067732,0.000936,0.58623
523041800,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.02468,0.310007,0.159763,0.0,0.589316
523184096,price_sensitive,sure_thing,2012-04-02,2012-04,market_10,offline_store,coupon_offer,0.001459,0.239792,0.037304,0.000353,0.598269
523306212,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.090152,0.521429,0.204083,0.008732,0.599059
523512327,price_sensitive,sure_thing,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.032407,0.311568,0.103407,0.0,0.579012
523512376,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.083992,0.511384,0.171081,0.001647,0.600659
523523237,price_sensitive,sure_thing,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.056854,0.318013,0.111343,0.001376,0.547701
523599380,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.020564,0.302195,0.114799,0.000277,0.595062
523623953,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.028141,0.308021,0.164421,0.005295,0.589643
523664016,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.026979,0.30179,0.067364,0.005841,0.591702
524277971,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.032306,0.29443,0.077869,0.003098,0.582039
524349720,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.022519,0.303342,0.102789,0.0,0.592197
524442430,explorer,sure_thing,2012-03-29,2012-03,market_10,offline_store,coupon_offer,0.003818,0.233607,0.014497,0.0084,0.6
524495298,price_sensitive,lost_cause,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.000282,0.246017,0.06145,0.000165,0.599724
524516185,price_sensitive,persuadable,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.059121,0.326409,0.106392,0.0,0.543394
524576006,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.019633,0.305837,0.168006,0.0,0.596045
524590694,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.086614,0.521769,0.192495,0.003962,0.598027
524594961,price_sensitive,sleeping_dog,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.046648,0.316748,0.076804,0.0,0.560024
524676530,price_sensitive,sure_thing,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.035297,0.298146,0.07125,0.0,0.575159
524890836,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.047429,0.320878,0.125443,0.001808,0.560671
524892000,price_sensitive,lost_cause,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.083607,0.525046,0.259023,0.000602,0.6
524973378,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.033089,0.311677,0.140283,0.001215,0.579238
525120399,price_sensitive,sure_thing,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.030372,0.304279,0.07474,0.003123,0.58464
525283969,explorer,lost_cause,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.0,0.159836,0.003444,0.0,0.6
525293114,price_sensitive,sure_thing,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.000184,0.24737,0.062085,0.0,0.599755
525304343,price_sensitive,sleeping_dog,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.086439,0.519581,0.183446,0.007648,0.602717
525483972,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.060088,0.32558,0.193701,0.0,0.542104
527718681,explorer,lost_cause,2012-03-27,2012-03,market_23,offline_store,coupon_offer,0.0,0.239071,0.019972,0.0,0.6
527794587,explorer,lost_cause,2012-03-28,2012-03,market_17,offline_store,coupon_offer,0.000644,0.241803,0.062338,0.001418,0.6
528050036,explorer,lost_cause,2012-04-06,2012-04,market_23,offline_store,coupon_offer,0.0,0.226776,0.027548,0.0,0.6
528866156,price_sensitive,lost_cause,2012-04-23,2012-04,market_17,offline_store,coupon_offer,0.151874,0.745902,0.338627,0.004684,0.601874
529201098,price_sensitive,lost_cause,2012-03-31,2012-03,market_23,offline_store,coupon_offer,0.000967,0.242058,0.061827,0.00112,0.599389
531064631,price_sensitive,lost_cause,2012-03-26,2012-03,market_12,offline_store,coupon_offer,0.053749,0.410553,0.133419,0.0,0.595001
531193411,explorer,lost_cause,2012-04-16,2012-04,market_2,offline_store,coupon_offer,0.0,0.245902,0.053719,0.0,0.6
531624645,price_sensitive,lost_cause,2012-04-29,2012-04,market_12,offline_store,coupon_offer,0.05,0.403005,0.099676,0.0,0.6
531762143,explorer,lost_cause,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.000274,0.247268,0.015991,0.000603,0.6
532074458,explorer,lost_cause,2012-03-26,2012-03,market_2,offline_store,coupon_offer,9.8e-05,0.243169,0.077878,0.000215,0.6
532101934,price_sensitive,lost_cause,2012-04-19,2012-04,market_12,offline_store,coupon_offer,0.05,0.412568,0.145131,0.0,0.6
532723528,price_sensitive,sleeping_dog,2012-03-15,2012-03,market_12,offline_store,coupon_offer,0.102581,0.519986,0.20541,0.046658,0.618747
532783068,price_sensitive,lost_cause,2012-04-28,2012-04,market_12,offline_store,coupon_offer,0.083333,0.511384,0.20171,0.0,0.6
532954966,price_sensitive,lost_cause,2012-04-25,2012-04,market_12,offline_store,coupon_offer,0.05,0.401639,0.14582,0.0,0.6
533233271,explorer,lost_cause,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.0,0.244536,0.029614,0.0,0.6
533363760,price_sensitive,lost_cause,2012-04-30,2012-04,market_12,offline_store,coupon_offer,0.050853,0.407104,0.127005,0.002131,0.600853
533457371,explorer,lost_cause,2012-03-28,2012-03,market_2,offline_store,coupon_offer,0.0,0.234973,0.044766,0.0,0.6
533474923,explorer,lost_cause,2012-03-26,2012-03,market_12,offline_store,coupon_offer,0.0,0.240437,0.055096,0.0,0.6
533482932,price_sensitive,lost_cause,2012-03-26,2012-03,market_12,offline_store,coupon_offer,0.05211,0.416256,0.171773,0.00117,0.598746
533499929,price_sensitive,sure_thing,2012-04-24,2012-04,market_12,offline_store,coupon_offer,0.053225,0.413517,0.142772,0.003794,0.599241
533525182,price_sensitive,lost_cause,2012-03-22,2012-03,market_12,offline_store,coupon_offer,0.083969,0.523679,0.210325,0.001495,0.600319
533625397,explorer,sure_thing,2012-03-25,2012-03,market_2,offline_store,coupon_offer,0.0,0.25,0.049587,0.0,0.6
533745419,price_sensitive,sleeping_dog,2012-03-16,2012-03,market_12,offline_store,coupon_offer,0.087405,0.511384,0.189487,0.011323,0.607881
534020597,price_sensitive,sleeping_dog,2012-04-26,2012-04,market_12,offline_store,coupon_offer,0.064181,0.414425,0.109542,0.008656,0.589171
534118568,explorer,lost_cause,2012-04-04,2012-04,market_2,offline_store,coupon_offer,0.0,0.229508,0.018595,0.0,0.6
534166781,price_sensitive,lost_cause,2012-04-28,2012-04,market_12,offline_store,coupon_offer,0.051206,0.40914,0.138907,0.0,0.598392
534183332,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_2,offline_store,coupon_offer,0.057421,0.386636,0.116155,0.0,0.590105
534382951,price_sensitive,lost_cause,2012-03-25,2012-03,market_1,offline_store,coupon_offer,0.05,0.409836,0.125847,0.0,0.6
534394322,explorer,sure_thing,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.0,0.247268,0.033747,0.0,0.6
534990326,price_sensitive,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.051428,0.416072,0.143162,0.000117,0.598252
535924256,price_sensitive,sleeping_dog,2012-03-17,2012-03,market_12,offline_store,coupon_offer,0.086417,0.508652,0.181368,0.00825,0.604882
536226493,explorer,lost_cause,2012-04-04,2012-04,market_1,offline_store,coupon_offer,0.016667,0.298725,0.079598,0.0,0.6
536600069,price_sensitive,sure_thing,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.108894,0.529649,0.239185,0.052982,0.624125
537392996,price_sensitive,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.051792,0.417662,0.201902,0.0,0.597611
538345919,explorer,lost_cause,2012-03-27,2012-03,market_1,offline_store,coupon_offer,0.001302,0.236339,0.033774,0.002863,0.6
538683531,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.056113,0.41547,0.133342,0.002669,0.595408
538781445,explorer,lost_cause,2012-03-28,2012-03,market_1,offline_store,coupon_offer,0.0,0.237705,0.02135,0.0,0.6
538873882,price_sensitive,lost_cause,2012-03-15,2012-03,market_10,offline_store,coupon_offer,0.085951,0.522313,0.234142,0.006133,0.60125
539422546,explorer,lost_cause,2012-03-31,2012-03,market_1,offline_store,coupon_offer,0.0,0.229508,0.01584,0.0,0.6
539625908,price_sensitive,lost_cause,2012-04-05,2012-04,market_1,offline_store,coupon_offer,0.019524,0.298068,0.094944,0.003952,0.599878
539946848,price_sensitive,sleeping_dog,2012-04-24,2012-04,market_1,offline_store,coupon_offer,0.025466,0.299515,0.068598,0.0,0.588267
540656101,price_sensitive,lost_cause,2012-03-29,2012-03,market_1,offline_store,coupon_offer,0.000826,0.242262,0.047286,0.0,0.598898
540701272,explorer,lost_cause,2012-03-28,2012-03,market_12,offline_store,coupon_offer,0.000154,0.244536,0.082041,0.000339,0.6
541073268,explorer,lost_cause,2012-04-21,2012-04,market_1,offline_store,coupon_offer,0.0,0.240437,0.008953,0.0,0.6
541087339,price_sensitive,sleeping_dog,2012-03-15,2012-03,market_12,offline_store,coupon_offer,0.087672,0.522414,0.195143,0.011538,0.607729
541137379,price_sensitive,sleeping_dog,2012-04-06,2012-04,market_12,offline_store,coupon_offer,0.02431,0.303557,0.108595,0.00966,0.598825
541270546,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_12,offline_store,coupon_offer,0.055037,0.416733,0.187846,0.0,0.593284
541631874,explorer,lost_cause,2012-04-08,2012-04,market_1,offline_store,coupon_offer,0.0,0.222678,0.013774,0.0,0.6
541671553,price_sensitive,sure_thing,2012-03-27,2012-03,market_1,offline_store,coupon_offer,0.054918,0.414735,0.1561,0.002787,0.596622
541744324,price_sensitive,sleeping_dog,2012-03-16,2012-03,market_12,offline_store,coupon_offer,0.08949,0.520947,0.203719,0.014894,0.604498
542029378,price_sensitive,sure_thing,2012-04-06,2012-04,market_1,offline_store,coupon_offer,0.039324,0.303277,0.094126,0.029944,0.597575
542953774,price_sensitive,lost_cause,2012-03-30,2012-03,market_1,offline_store,coupon_offer,0.000415,0.240668,0.036041,0.0,0.599447
543648399,explorer,lost_cause,2012-03-27,2012-03,market_1,offline_store,coupon_offer,0.000836,0.244536,0.055556,0.00184,0.6
544168805,price_sensitive,lost_cause,2012-04-24,2012-04,market_12,offline_store,coupon_offer,0.083333,0.515483,0.172096,0.0,0.6
544184454,price_sensitive,lost_cause,2012-03-25,2012-03,market_2,offline_store,coupon_offer,0.053898,0.413368,0.132812,0.0,0.594803
544632934,explorer,lost_cause,2012-03-29,2012-03,market_12,offline_store,coupon_offer,0.0,0.243169,0.075758,0.0,0.6
544650464,price_sensitive,lost_cause,2012-04-26,2012-04,market_12,offline_store,coupon_offer,0.051894,0.41362,0.157192,0.0,0.597475
545757659,explorer,lost_cause,2012-04-02,2012-04,market_2,offline_store,coupon_offer,0.0,0.237705,0.012397,0.0,0.6
547646391,explorer,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.0,0.248634,0.036501,0.0,0.6
548239449,explorer,lost_cause,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.0,0.241803,0.039945,0.0,0.6
548513090,price_sensitive,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.050206,0.412659,0.121828,0.00013,0.599899
549534156,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_2,offline_store,coupon_offer,0.097631,0.525046,0.224037,0.03525,0.612646
549845096,explorer,lost_cause,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.0,0.239071,0.022727,0.0,0.6
549974165,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_1,offline_store,coupon_offer,0.090611,0.508941,0.238771,0.016207,0.603776
550997297,price_sensitive,lost_cause,2012-04-26,2012-04,market_12,offline_store,coupon_offer,0.051135,0.409101,0.126472,0.0,0.598486
551778566,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_1,offline_store,coupon_offer,0.100633,0.522613,0.200206,0.030135,0.606332
551842261,explorer,lost_cause,2012-03-26,2012-03,market_1,offline_store,coupon_offer,0.0,0.228142,0.029614,0.0,0.6
553561617,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_1,offline_store,coupon_offer,0.021421,0.3,0.069128,0.0,0.593661
555137942,price_sensitive,lost_cause,2012-03-15,2012-03,market_12,offline_store,coupon_offer,0.088696,0.525046,0.208792,0.012323,0.601754
555222369,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.024496,0.307173,0.094235,0.0,0.589561
555394763,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.051478,0.405192,0.111508,0.0,0.59803
555553324,price_sensitive,sleeping_dog,2012-04-10,2012-04,market_10,offline_store,coupon_offer,0.060944,0.407322,0.120847,0.001573,0.586362
555574969,explorer,sure_thing,2012-03-30,2012-03,market_10,offline_store,coupon_offer,0.0,0.243169,0.025482,0.0,0.6
555583612,price_sensitive,sure_thing,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.05,0.40847,0.116205,0.0,0.6
555603413,explorer,sure_thing,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.0,0.241803,0.03168,0.0,0.6
555782759,price_sensitive,sure_thing,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.051172,0.413934,0.13269,0.003171,0.601974
555796751,price_sensitive,lost_cause,2012-04-27,2012-04,market_11,offline_store,coupon_offer,0.084263,0.495508,0.21393,0.0,0.59876
555818044,price_sensitive,lost_cause,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.083333,0.518215,0.185181,0.0,0.6
555867226,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.050458,0.411457,0.155025,0.0,0.59939
555919796,price_sensitive,sure_thing,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.020043,0.300601,0.073879,0.0,0.595498
555946544,price_sensitive,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.085896,0.525263,0.229291,0.005872,0.603122
555975809,price_sensitive,lost_cause,2012-03-17,2012-03,market_10,offline_store,coupon_offer,0.083866,0.518215,0.241948,0.001225,0.600176
555986330,price_sensitive,lost_cause,2012-04-26,2012-04,market_11,offline_store,coupon_offer,0.084967,0.523679,0.26597,0.004001,0.601356
556023469,explorer,lost_cause,2012-03-25,2012-03,market_11,offline_store,coupon_offer,0.0,0.241803,0.075758,0.0,0.6
556033657,price_sensitive,lost_cause,2012-04-17,2012-04,market_10,offline_store,coupon_offer,0.050596,0.415499,0.184026,0.000595,0.599762
556037005,price_sensitive,lost_cause,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.001322,0.244942,0.030342,0.001301,0.599026
556063767,price_sensitive,sleeping_dog,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.040471,0.291458,0.060321,0.0,0.568261
556080965,price_sensitive,lost_cause,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.05,0.40847,0.159594,0.0,0.6
556149154,price_sensitive,sure_thing,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.052338,0.414788,0.217353,0.00217,0.599305
556160265,price_sensitive,sleeping_dog,2012-03-23,2012-03,market_10,offline_store,coupon_offer,0.087042,0.490893,0.179645,0.010145,0.60662
556194004,price_sensitive,sleeping_dog,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.052091,0.389892,0.160055,0.003045,0.600725
556288753,explorer,sure_thing,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.000222,0.244536,0.133042,0.000489,0.6
556301335,explorer,lost_cause,2012-04-05,2012-04,market_11,offline_store,coupon_offer,0.0,0.233607,0.02135,0.0,0.6
556319066,price_sensitive,sleeping_dog,2012-03-26,2012-03,market_10,offline_store,coupon_offer,0.053862,0.415472,0.130726,0.003285,0.59923
556334632,explorer,lost_cause,2012-04-17,2012-04,market_10,offline_store,coupon_offer,0.000119,0.237705,0.068936,0.000263,0.6
556340493,price_sensitive,sure_thing,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.050191,0.414041,0.158321,0.0,0.599745
556356040,price_sensitive,sleeping_dog,2012-04-06,2012-04,market_10,offline_store,coupon_offer,0.053938,0.405738,0.152118,0.009846,0.603938
556378489,price_sensitive,sleeping_dog,2012-03-17,2012-03,market_10,offline_store,coupon_offer,0.0858,0.519581,0.215464,0.006337,0.603031
556392337,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.091753,0.519737,0.199454,0.018848,0.602761
556404249,explorer,lost_cause,2012-03-27,2012-03,market_11,offline_store,coupon_offer,0.000217,0.244536,0.064858,0.000478,0.6
556418078,price_sensitive,lost_cause,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.084199,0.522313,0.18979,0.002351,0.601486
556427599,price_sensitive,sleeping_dog,2012-04-12,2012-04,market_10,offline_store,coupon_offer,0.055456,0.394773,0.11714,0.001327,0.59353
556441419,price_sensitive,sleeping_dog,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.041827,0.311337,0.074153,0.0,0.566453
556443074,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.05,0.411202,0.136178,0.0,0.6
556498265,price_sensitive,sleeping_dog,2012-03-18,2012-03,market_10,offline_store,coupon_offer,0.090102,0.516849,0.210943,0.015701,0.602701
556529457,price_sensitive,sleeping_dog,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.028055,0.30364,0.09206,0.000205,0.585007
556547409,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.023572,0.306189,0.088217,0.00212,0.592771
556581941,price_sensitive,lost_cause,2012-04-28,2012-04,market_10,offline_store,coupon_offer,0.05,0.40847,0.123781,0.0,0.6
556601638,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.087859,0.516849,0.192491,0.013577,0.612069
556606924,price_sensitive,sleeping_dog,2012-04-25,2012-04,market_10,offline_store,coupon_offer,0.023254,0.298227,0.096996,0.000269,0.591467
556621494,price_sensitive,sleeping_dog,2012-03-28,2012-03,market_10,offline_store,coupon_offer,0.0855,0.48133,0.178108,0.006499,0.605777
556651784,price_sensitive,sure_thing,2012-03-17,2012-03,market_10,offline_store,coupon_offer,0.095056,0.52698,0.236395,0.030363,0.621375
556653021,explorer,lost_cause,2012-03-29,2012-03,market_11,offline_store,coupon_offer,0.0,0.244536,0.02686,0.0,0.6
556669809,price_sensitive,sure_thing,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.029172,0.306681,0.134685,0.013902,0.596302
556670604,price_sensitive,lost_cause,2012-04-24,2012-04,market_10,offline_store,coupon_offer,0.08534,0.525756,0.22623,0.00167,0.598522
556679298,price_sensitive,sure_thing,2012-04-03,2012-04,market_10,offline_store,coupon_offer,0.000592,0.223006,0.06162,0.0,0.599211
556706999,price_sensitive,sure_thing,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.05172,0.307886,0.08166,0.003373,0.556411
556733573,price_sensitive,sure_thing,2012-04-05,2012-04,market_10,offline_store,coupon_offer,0.05,0.392077,0.112762,0.0,0.6
556922458,price_sensitive,sleeping_dog,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.022082,0.302943,0.116323,0.000704,0.593437
556956953,price_sensitive,lost_cause,2012-04-30,2012-04,market_10,offline_store,coupon_offer,0.08354,0.511384,0.221108,0.000516,0.600206
556976854,price_sensitive,sure_thing,2012-04-26,2012-04,market_10,offline_store,coupon_offer,0.020649,0.296468,0.099695,0.001671,0.59625
556991561,price_sensitive,sleeping_dog,2012-04-23,2012-04,market_10,offline_store,coupon_offer,0.036874,0.309951,0.101732,0.0,0.573057
557000894,price_sensitive,lost_cause,2012-04-27,2012-04,market_10,offline_store,coupon_offer,0.05,0.409836,0.15615,0.0,0.6
557037218,price_sensitive,sleeping_dog,2012-04-29,2012-04,market_10,offline_store,coupon_offer,0.026244,0.288655,0.106216,0.007783,0.594494
557062005,price_sensitive,sleeping_dog,2012-03-17,2012-03,market_10,offline_store,coupon_offer,0.085659,0.525046,0.231226,0.005824,0.602362
557062869,regular_loyal,sleeping_dog,2012-03-13,2012-03,market_10,offline_store,coupon_offer,0.085691,0.526412,0.322842,0.00599,0.602679
557067210,price_sensitive,lost_cause,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.085858,0.526412,0.193457,0.005752,0.600658
557101004,price_sensitive,sleeping_dog,2012-03-14,2012-03,market_10,offline_store,coupon_offer,0.087344,0.521273,0.201161,0.009094,0.604415
557102225,regular_loyal,lost_cause,2012-03-25,2012-03,market_10,offline_store,coupon_offer,0.050031,0.416684,0.262917,0.0,0.599958
557125883,price_sensitive,sleeping_dog,2012-04-22,2012-04,market_10,offline_store,coupon_offer,0.029573,0.304529,0.147303,0.0,0.582791
557174291,price_sensitive,lost_cause,2012-03-27,2012-03,market_10,offline_store,coupon_offer,0.000678,0.247602,0.098858,0.000169,0.599198
557180318,explorer,lost_cause,2012-04-07,2012-04,market_10,offline_store,coupon_offer,0.016667,0.300091,0.124364,0.0,0.6
